timestamp,open,high,low,close,volume
2020-01-01 00:44:00,98.9862,99.0683,98.9855,99.0269,9742.0
2020-01-01 00:45:00,99.0023,98.9609,98.9489,98.9549,1963.0
2020-01-01 00:46:00,98.8735,98.9314,98.8863,98.9089,7433.0
2020-01-01 00:47:00,98.9737,99.0251,99.0041,99.0146,821.0
2020-01-01 00:48:00,99.0898,99.0718,99.0261,99.0489,7342.0
2020-01-01 00:49:00,98.7917,98.8943,98.8509,98.8726,7673.0
2020-01-01 00:50:00,98.8015,98.9936,98.8164,98.905,7953.0
2020-01-01 00:51:00,98.8485,98.8984,98.8347,98.8665,342.0
2020-01-01 00:52:00,98.7265,98.8324,98.7653,98.7988,7005.0
2020-01-01 00:53:00,98.7895,98.9148,98.8052,98.86,4738.0
2020-01-01 00:54:00,98.9918,99.0183,98.9079,98.9631,4472.0
2020-01-01 00:55:00,99.1,99.0779,99.0346,99.0562,4745.0
2020-01-01 00:56:00,99.0118,98.9834,98.9612,98.9723,5527.0
2020-01-01 00:57:00,98.9968,99.0255,98.8573,98.9414,8694.0
2020-01-01 00:58:00,99.0366,98.9984,98.9506,98.9745,1553.0
2020-01-01 00:59:00,98.9656,99.1441,99.0001,99.0721,9288.0
2020-01-01 01:00:00,99.0467,99.0311,99.0172,99.0242,4271.0
2020-01-01 01:01:00,98.9791,99.0175,98.9937,99.0056,6582.0
2020-01-01 01:02:00,98.8576,98.9392,98.8507,98.895,7008.0
2020-01-01 01:03:00,98.8034,98.8644,98.6863,98.7753,5669.0
2020-01-01 01:04:00,98.7701,98.9248,98.7884,98.8566,3601.0
2020-01-01 01:05:00,98.9047,98.9948,98.9896,98.9922,1286.0
2020-01-01 01:06:00,99.0167,98.9988,98.9712,98.985,1481.0
2020-01-01 01:07:00,99.1098,99.1071,99.0637,99.0854,6913.0
2020-01-01 01:08:00,99.1284,99.1323,99.1107,99.1215,2004.0
2020-01-01 01:09:00,99.013,99.0746,99.0394,99.057,1852.0
2020-01-01 01:10:00,99.1303,99.1152,99.0711,99.0932,2054.0
2020-01-01 01:11:00,99.281,99.3028,99.1911,99.247,5371.0
2020-01-01 01:12:00,99.2476,99.2928,99.194,99.2434,637.0
2020-01-01 01:13:00,99.341,99.4228,99.3769,99.3998,7682.0
2020-01-01 01:14:00,99.1166,99.1838,99.092,99.1379,2490.0
2020-01-01 01:15:00,99.2619,99.2356,99.2045,99.2201,8030.0
2020-01-01 01:16:00,99.2951,99.2616,99.1959,99.2288,9482.0
2020-01-01 01:17:00,99.1825,99.2528,99.1449,99.1989,4036.0
2020-01-01 01:18:00,99.1956,99.226,99.1901,99.208,1595.0
2020-01-01 01:19:00,99.0012,99.0613,98.9573,99.0093,6316.0
2020-01-01 01:20:00,99.0011,99.0797,98.8949,98.9873,4623.0
2020-01-01 01:21:00,98.994,99.0884,98.9576,99.023,3470.0
2020-01-01 01:22:00,99.0261,99.1845,99.1571,99.1708,1359.0
2020-01-01 01:23:00,99.1786,99.1973,99.0406,99.119,5926.0
2020-01-01 01:24:00,99.1279,99.0681,99.0082,99.0381,4175.0
2020-01-01 01:25:00,98.9573,98.9967,98.9792,98.988,3130.0
2020-01-01 01:26:00,99.0262,99.1279,99.0311,99.0795,4795.0
2020-01-01 01:27:00,99.1055,99.1815,99.0433,99.1124,196.0
2020-01-01 01:28:00,99.05,99.0979,99.0209,99.0594,9611.0
2020-01-01 01:29:00,99.1605,99.186,99.0354,99.1107,4601.0
2020-01-01 01:30:00,99.1232,99.1424,99.0985,99.1204,9006.0
2020-01-01 01:31:00,99.1777,99.2743,99.1603,99.2173,2594.0
2020-01-01 01:32:00,99.0812,99.27,99.0242,99.1471,2846.0
2020-01-01 01:33:00,99.1576,99.1634,99.0653,99.1143,4143.0
2020-01-01 01:34:00,99.1051,99.0808,99.0694,99.0751,5239.0
2020-01-01 01:35:00,98.9818,99.0087,98.8488,98.9288,684.0
2020-01-01 01:36:00,98.91,98.992,98.9247,98.9584,1053.0
2020-01-01 01:37:00,99.0764,98.9997,98.9692,98.9845,2997.0
2020-01-01 01:38:00,98.8978,99.005,98.965,98.985,7628.0
2020-01-01 01:39:00,98.997,98.9907,98.9324,98.9615,2130.0
2020-01-01 01:40:00,98.7245,98.8903,98.7497,98.82,693.0
2020-01-01 01:41:00,98.7384,98.788,98.7679,98.7779,1931.0
2020-01-01 01:42:00,98.8217,98.8488,98.6385,98.7437,8647.0
2020-01-01 01:43:00,98.705,98.6971,98.6298,98.6634,9968.0
2020-01-01 01:44:00,98.62,98.6902,98.6044,98.6473,6699.0
2020-01-01 01:45:00,98.6618,98.715,98.6604,98.6877,211.0
2020-01-01 01:46:00,98.8814,98.9045,98.8482,98.8763,4570.0
2020-01-01 01:47:00,98.9195,98.8992,98.8884,98.8938,9136.0
2020-01-01 01:48:00,98.9821,98.9234,98.9157,98.9195,2273.0
2020-01-01 01:49:00,98.8893,98.9778,98.8464,98.9121,3178.0
2020-01-01 01:50:00,98.6396,98.755,98.6854,98.7202,1483.0
2020-01-01 01:51:00,98.7254,98.8108,98.6244,98.7176,6821.0
2020-01-01 01:52:00,98.7007,98.7572,98.69,98.7236,4070.0
2020-01-01 01:53:00,98.9049,98.9744,98.9655,98.9699,461.0
2020-01-01 01:54:00,98.9656,98.9647,98.9366,98.9507,8970.0
2020-01-01 01:55:00,98.9702,98.987,98.9747,98.9808,5178.0
2020-01-01 01:56:00,98.9927,98.9996,98.9551,98.9774,2911.0
2020-01-01 01:57:00,98.8158,98.8822,98.8388,98.8605,2922.0
2020-01-01 01:58:00,98.9991,99.0124,98.9371,98.9748,9579.0
2020-01-01 01:59:00,98.9841,99.1061,98.9938,99.05,4995.0
2020-01-01 02:00:00,99.0877,99.2542,99.0039,99.1291,8566.0
2020-01-01 02:01:00,99.026,99.0623,99.0139,99.0381,1005.0
2020-01-01 02:02:00,99.2655,99.2134,99.1435,99.1784,8241.0
2020-01-01 02:03:00,99.0775,99.1186,98.9578,99.0382,1982.0
2020-01-01 02:04:00,99.1508,99.1109,99.0829,99.0969,591.0
2020-01-01 02:05:00,99.3868,99.3223,99.3096,99.316,7911.0
2020-01-01 02:06:00,99.397,99.2405,99.1933,99.2169,8832.0
2020-01-01 02:07:00,99.1624,99.2964,99.0242,99.1603,2986.0
2020-01-01 02:08:00,99.2413,99.1786,99.1619,99.1702,6232.0
2020-01-01 02:09:00,99.1705,99.1774,99.0624,99.1199,555.0
2020-01-01 02:10:00,99.0146,98.981,98.9486,98.9648,750.0
2020-01-01 02:11:00,99.0604,99.0235,98.9199,98.9717,9604.0
2020-01-01 02:12:00,98.8445,98.9082,98.8227,98.8655,1404.0
2020-01-01 02:13:00,98.8879,98.9265,98.8991,98.9128,4612.0
2020-01-01 02:14:00,98.8369,98.8735,98.7683,98.8209,3709.0
2020-01-01 02:15:00,98.9667,98.9996,98.9521,98.9759,9095.0
2020-01-01 02:16:00,98.9135,98.9572,98.8379,98.8975,9089.0
2020-01-01 02:17:00,98.9435,98.957,98.7737,98.8653,3484.0
2020-01-01 02:18:00,98.9228,98.9976,98.8958,98.9467,4804.0
2020-01-01 02:19:00,98.8084,98.8884,98.7588,98.8236,5827.0
2020-01-01 02:20:00,98.8551,98.8553,98.8374,98.8463,9372.0
2020-01-01 02:21:00,98.9656,99.0147,98.9394,98.9771,9605.0
2020-01-01 02:22:00,98.7206,98.8471,98.7856,98.8163,2745.0
2020-01-01 02:23:00,98.8058,98.876,98.7935,98.8348,7216.0
2020-01-01 02:24:00,98.8951,98.8721,98.8495,98.8608,5529.0
2020-01-01 02:25:00,99.0108,98.9948,98.883,98.9389,2153.0
2020-01-01 02:26:00,98.7575,98.8737,98.7568,98.8153,3614.0
2020-01-01 02:27:00,98.6252,98.6907,98.6757,98.6832,409.0
2020-01-01 02:28:00,98.7369,98.822,98.6488,98.7354,9076.0
2020-01-01 02:29:00,98.6613,98.7848,98.7454,98.7651,5100.0
2020-01-01 02:30:00,98.7679,98.7919,98.7884,98.7901,5221.0
2020-01-01 02:31:00,98.738,98.8675,98.7821,98.8248,5822.0
2020-01-01 02:32:00,98.8252,98.7796,98.7339,98.7568,6997.0
2020-01-01 02:33:00,98.7415,98.8504,98.7096,98.78,5594.0
2020-01-01 02:34:00,98.892,98.8132,98.8055,98.8093,7739.0
2020-01-01 02:35:00,98.7936,98.7907,98.6851,98.7379,9906.0
2020-01-01 02:36:00,98.8921,98.9793,98.8696,98.9245,9114.0
2020-01-01 02:37:00,98.9182,99.003,98.9407,98.9718,9619.0
2020-01-01 02:38:00,98.843,98.8778,98.8276,98.8527,157.0
2020-01-01 02:39:00,98.9131,98.979,98.8578,98.9184,1348.0
2020-01-01 02:40:00,98.8382,98.8956,98.7462,98.8209,9741.0
2020-01-01 02:41:00,98.8608,98.9081,98.8912,98.8996,6136.0
2020-01-01 02:42:00,99.0528,99.0296,99.0013,99.0155,617.0
2020-01-01 02:43:00,98.9467,98.9385,98.9283,98.9334,2177.0
2020-01-01 02:44:00,99.0127,99.1536,98.9059,99.0297,8442.0
2020-01-01 02:45:00,99.0354,99.0961,99.046,99.071,2257.0
2020-01-01 02:46:00,99.144,99.2292,99.0773,99.1532,6484.0
2020-01-01 02:47:00,99.3021,99.3487,99.3371,99.3429,3773.0
2020-01-01 02:48:00,99.3213,99.3699,99.2668,99.3184,8197.0
2020-01-01 02:49:00,99.2473,99.2686,99.2173,99.243,5249.0
2020-01-01 02:50:00,99.1671,99.2425,99.0655,99.154,2613.0
2020-01-01 02:51:00,99.1608,99.118,99.027,99.0725,6708.0
2020-01-01 02:52:00,99.0581,99.0968,99.0327,99.0647,1494.0
2020-01-01 02:53:00,99.1491,99.1167,99.081,99.0989,1805.0
2020-01-01 02:54:00,99.138,99.1596,99.0935,99.1265,9464.0
2020-01-01 02:55:00,99.1973,99.2193,99.1992,99.2093,2521.0
2020-01-01 02:56:00,99.2046,99.2144,99.2067,99.2106,8891.0
2020-01-01 02:57:00,99.353,99.3834,99.3284,99.3559,3604.0
2020-01-01 02:58:00,99.3434,99.4049,99.254,99.3294,2399.0
2020-01-01 02:59:00,99.5535,99.6574,99.5455,99.6015,4115.0
2020-01-01 03:00:00,99.5908,99.735,99.5931,99.664,1596.0
2020-01-01 03:01:00,99.611,99.5895,99.5671,99.5783,6806.0
2020-01-01 03:02:00,99.5161,99.5081,99.4344,99.4712,6871.0
2020-01-01 03:03:00,99.5567,99.5504,99.4885,99.5195,7806.0
2020-01-01 03:04:00,99.5049,99.5286,99.4657,99.4971,8726.0
2020-01-01 03:05:00,99.6069,99.7142,99.4228,99.5685,2758.0
2020-01-01 03:06:00,99.6515,99.6797,99.552,99.6158,2423.0
2020-01-01 03:07:00,99.6479,99.6627,99.5544,99.6086,2995.0
2020-01-01 03:08:00,99.4809,99.5356,99.5122,99.5239,1631.0
2020-01-01 03:09:00,99.3175,99.4782,99.2666,99.3724,881.0
2020-01-01 03:10:00,99.3083,99.3696,99.2859,99.3277,1525.0
2020-01-01 03:11:00,99.4125,99.4267,99.4001,99.4134,5028.0
2020-01-01 03:12:00,99.4227,99.4887,99.3809,99.4348,2651.0
2020-01-01 03:13:00,99.2164,99.3111,99.3093,99.3102,7523.0
2020-01-01 03:14:00,99.4136,99.3443,99.3108,99.3275,656.0
2020-01-01 03:15:00,99.3524,99.3944,99.3378,99.3661,8804.0
2020-01-01 03:16:00,99.2863,99.2913,99.2641,99.2777,6538.0
2020-01-01 03:17:00,99.3553,99.3446,99.2415,99.2931,6618.0
2020-01-01 03:18:00,99.1816,99.3635,99.2343,99.2989,5886.0
2020-01-01 03:19:00,99.159,99.1999,99.1692,99.1846,4251.0
2020-01-01 03:20:00,99.201,99.2349,99.2058,99.2204,6193.0
2020-01-01 03:21:00,99.2596,99.2871,99.2657,99.2764,2999.0
2020-01-01 03:22:00,99.3761,99.4092,99.3603,99.3847,6834.0
2020-01-01 03:23:00,99.5625,99.4929,99.4874,99.4901,5116.0
2020-01-01 03:24:00,99.386,99.3524,99.3523,99.3524,6609.0
2020-01-01 03:25:00,99.3065,99.3184,99.1987,99.2586,3060.0
2020-01-01 03:26:00,99.3124,99.3859,99.2343,99.3101,5043.0
2020-01-01 03:27:00,99.2915,99.4368,99.2861,99.3615,9544.0
2020-01-01 03:28:00,99.309,99.4135,99.4125,99.413,9016.0
2020-01-01 03:29:00,99.7218,99.8327,99.7638,99.7982,1406.0
2020-01-01 03:30:00,99.8733,99.8709,99.8398,99.8553,859.0
2020-01-01 03:31:00,99.9705,99.989,99.9488,99.9689,5338.0
2020-01-01 03:32:00,100.0538,100.0978,100.0308,100.0643,326.0
2020-01-01 03:33:00,100.111,100.135,100.1238,100.1294,4897.0
2020-01-01 03:34:00,100.1985,100.1936,100.0022,100.0979,8599.0
2020-01-01 03:35:00,100.1326,100.222,100.1255,100.1738,3478.0
2020-01-01 03:36:00,100.1429,100.1413,100.0517,100.0965,6812.0
2020-01-01 03:37:00,100.0729,100.2098,99.9358,100.0728,9809.0
2020-01-01 03:38:00,100.0212,100.0837,99.9649,100.0243,9823.0
2020-01-01 03:39:00,100.0913,100.0585,100.0064,100.0325,5308.0
2020-01-01 03:40:00,100.3371,100.3298,100.1981,100.2639,7542.0
2020-01-01 03:41:00,100.0652,100.0871,100.0673,100.0772,4848.0
2020-01-01 03:42:00,100.1858,100.2489,100.0428,100.1458,9088.0
2020-01-01 03:43:00,100.0028,100.0061,99.9631,99.9846,7145.0
2020-01-01 03:44:00,99.9377,100.0011,99.8736,99.9374,7724.0
2020-01-01 03:45:00,100.0565,100.0925,100.0,100.0463,1879.0
2020-01-01 03:46:00,100.0183,100.0858,100.0196,100.0527,7163.0
2020-01-01 03:47:00,99.9296,99.9493,99.9406,99.9449,685.0
2020-01-01 03:48:00,99.8444,99.9,99.8468,99.8734,1478.0
2020-01-01 03:49:00,99.9864,99.9823,99.9004,99.9414,5807.0
2020-01-01 03:50:00,99.8636,99.9161,99.8205,99.8683,5542.0
2020-01-01 03:51:00,99.8251,99.9498,99.8301,99.89,7029.0
2020-01-01 03:52:00,99.8583,99.9392,99.8498,99.8945,6520.0
2020-01-01 03:53:00,99.6694,99.8846,99.7742,99.8294,4131.0
2020-01-01 03:54:00,100.019,100.1183,99.9692,100.0438,7542.0
2020-01-01 03:55:00,100.109,100.1145,100.0998,100.1071,6460.0
2020-01-01 03:56:00,99.8978,99.9627,99.8466,99.9046,1947.0
2020-01-01 03:57:00,100.0223,99.9325,99.914,99.9233,1141.0
2020-01-01 03:58:00,99.8858,99.9324,99.7818,99.8571,4939.0
2020-01-01 03:59:00,99.9689,99.9843,99.9003,99.9423,7451.0
2020-01-01 04:00:00,99.7809,99.9474,99.7788,99.8631,7885.0
2020-01-01 04:01:00,99.8334,99.8839,99.8193,99.8516,342.0
2020-01-01 04:02:00,99.8778,99.926,99.8782,99.9021,5645.0
2020-01-01 04:03:00,99.9494,100.0145,99.9629,99.9887,2200.0
2020-01-01 04:04:00,99.8287,99.9498,99.7876,99.8687,9541.0
2020-01-01 04:05:00,99.7448,99.8612,99.8092,99.8352,1837.0
2020-01-01 04:06:00,99.7239,99.8543,99.7211,99.7877,2854.0
2020-01-01 04:07:00,99.7661,99.754,99.6908,99.7224,1492.0
2020-01-01 04:08:00,99.8918,99.9389,99.859,99.8989,8539.0
2020-01-01 04:09:00,99.9141,99.9397,99.9391,99.9394,7835.0
2020-01-01 04:10:00,99.8131,99.8412,99.7854,99.8133,7743.0
2020-01-01 04:11:00,99.9635,99.9548,99.8554,99.9051,9977.0
2020-01-01 04:12:00,100.1176,100.1437,100.0909,100.1173,4116.0
2020-01-01 04:13:00,100.2476,100.259,100.1822,100.2206,3532.0
2020-01-01 04:14:00,100.0263,100.0711,100.0662,100.0687,4626.0
2020-01-01 04:15:00,99.9893,100.0878,99.9526,100.0202,7884.0
2020-01-01 04:16:00,100.1646,100.1812,100.1126,100.1469,2181.0
2020-01-01 04:17:00,100.1708,100.0893,100.063,100.0762,9639.0
2020-01-01 04:18:00,100.192,100.1423,100.0987,100.1205,5675.0
2020-01-01 04:19:00,100.2271,100.1996,100.1964,100.198,5444.0
2020-01-01 04:20:00,100.1129,100.1073,100.1033,100.1053,4836.0
2020-01-01 04:21:00,100.1694,100.1441,100.0546,100.0994,232.0
2020-01-01 04:22:00,99.815,99.8048,99.7457,99.7752,1954.0
2020-01-01 04:23:00,99.5581,99.6806,99.665,99.6728,6150.0
2020-01-01 04:24:00,99.5948,99.6857,99.6093,99.6475,5177.0
2020-01-01 04:25:00,99.5397,99.5428,99.5027,99.5228,5440.0
2020-01-01 04:26:00,99.5966,99.7073,99.6647,99.686,8692.0
2020-01-01 04:27:00,99.4981,99.5492,99.5367,99.543,705.0
2020-01-01 04:28:00,99.464,99.5064,99.4916,99.499,231.0
2020-01-01 04:29:00,99.4992,99.5373,99.4868,99.512,7171.0
2020-01-01 04:30:00,99.6418,99.6745,99.6378,99.6562,6257.0
2020-01-01 04:31:00,99.4981,99.5321,99.4931,99.5126,6678.0
2020-01-01 04:32:00,99.6702,99.7273,99.5305,99.6289,6713.0
2020-01-01 04:33:00,99.6167,99.6769,99.5829,99.6299,4606.0
2020-01-01 04:34:00,99.5125,99.5698,99.4937,99.5318,903.0
2020-01-01 04:35:00,99.5105,99.6065,99.5494,99.578,5292.0
2020-01-01 04:36:00,99.6491,99.6038,99.592,99.5979,4389.0
2020-01-01 04:37:00,99.5043,99.5574,99.5183,99.5379,3733.0
2020-01-01 04:38:00,99.4905,99.5517,99.538,99.5449,2776.0
2020-01-01 04:39:00,99.517,99.5658,99.4468,99.5063,1315.0
2020-01-01 04:40:00,99.4793,99.535,99.5004,99.5177,2577.0
2020-01-01 04:41:00,99.5576,99.587,99.5808,99.5839,2364.0
2020-01-01 04:42:00,99.7554,99.7946,99.6904,99.7425,7890.0
2020-01-01 04:43:00,99.6024,99.6304,99.607,99.6187,1069.0
2020-01-01 04:44:00,99.9476,99.8381,99.8259,99.832,6728.0
2020-01-01 04:45:00,99.6331,99.6525,99.6211,99.6368,700.0
2020-01-01 04:46:00,99.6525,99.6263,99.6169,99.6216,4555.0
2020-01-01 04:47:00,99.5834,99.6809,99.68,99.6805,6041.0
2020-01-01 04:48:00,99.6655,99.7379,99.6792,99.7086,9624.0
2020-01-01 04:49:00,99.5919,99.6838,99.6087,99.6463,2816.0
2020-01-01 04:50:00,99.5778,99.6754,99.5755,99.6255,881.0
2020-01-01 04:51:00,99.5969,99.6458,99.5066,99.5762,1534.0
2020-01-01 04:52:00,99.569,99.5612,99.4732,99.5172,4438.0
2020-01-01 04:53:00,99.6194,99.6109,99.5935,99.6022,9308.0
2020-01-01 04:54:00,99.6266,99.6431,99.6327,99.6379,2802.0
2020-01-01 04:55:00,99.5371,99.5822,99.555,99.5686,4091.0
2020-01-01 04:56:00,99.7142,99.7763,99.5408,99.6586,8751.0
2020-01-01 04:57:00,99.7929,99.768,99.6106,99.6893,7632.0
2020-01-01 04:58:00,99.7773,99.8249,99.7163,99.7706,7345.0
2020-01-01 04:59:00,99.8805,99.8558,99.8113,99.8335,3740.0
2020-01-01 05:00:00,99.7678,99.846,99.6553,99.7506,631.0
2020-01-01 05:01:00,99.7324,99.7435,99.6458,99.6946,2077.0
2020-01-01 05:02:00,99.7111,99.8637,99.675,99.7694,3864.0
2020-01-01 05:03:00,99.806,99.8787,99.7821,99.8304,390.0
2020-01-01 05:04:00,99.8481,99.8402,99.8164,99.8283,6177.0
2020-01-01 05:05:00,99.9007,99.9037,99.7763,99.84,7968.0
2020-01-01 05:06:00,99.9269,99.9685,99.9671,99.9678,3675.0
2020-01-01 05:07:00,99.807,99.928,99.8893,99.9086,4749.0
2020-01-01 05:08:00,99.9384,99.9711,99.9556,99.9634,6714.0
2020-01-01 05:09:00,99.9936,99.9788,99.9074,99.9431,612.0
2020-01-01 05:10:00,99.8422,99.9263,99.9164,99.9214,1739.0
2020-01-01 05:11:00,99.9724,100.0574,100.0051,100.0312,8546.0
2020-01-01 05:12:00,100.1216,100.1421,100.0854,100.1138,4916.0
2020-01-01 05:13:00,100.1893,100.2357,100.1546,100.1951,5949.0
2020-01-01 05:14:00,100.3554,100.3584,100.293,100.3257,2737.0
2020-01-01 05:15:00,100.2663,100.3736,100.282,100.3278,2065.0
2020-01-01 05:16:00,100.3797,100.4571,100.3348,100.396,150.0
2020-01-01 05:17:00,100.4247,100.4484,100.2815,100.365,899.0
2020-01-01 05:18:00,100.3377,100.454,100.3407,100.3974,8391.0
2020-01-01 05:19:00,100.4582,100.4874,100.2813,100.3844,6742.0
2020-01-01 05:20:00,100.3407,100.4067,100.3815,100.3941,336.0
2020-01-01 05:21:00,100.496,100.4835,100.4236,100.4536,571.0
2020-01-01 05:22:00,100.3531,100.4236,100.3199,100.3717,2304.0
2020-01-01 05:23:00,100.5237,100.5948,100.5672,100.581,7281.0
2020-01-01 05:24:00,100.4555,100.4895,100.4713,100.4804,6359.0
2020-01-01 05:25:00,100.3862,100.4247,100.2933,100.359,8430.0
2020-01-01 05:26:00,100.4744,100.4817,100.4678,100.4748,1483.0
2020-01-01 05:27:00,100.6099,100.5789,100.529,100.5539,4601.0
2020-01-01 05:28:00,100.6881,100.6422,100.5905,100.6164,1812.0
2020-01-01 05:29:00,100.62,100.7325,100.6259,100.6792,9242.0
2020-01-01 05:30:00,100.6152,100.7167,100.6392,100.678,6810.0
2020-01-01 05:31:00,100.523,100.6149,100.5616,100.5882,3896.0
2020-01-01 05:32:00,100.5509,100.6906,100.501,100.5958,2473.0
2020-01-01 05:33:00,100.5833,100.5356,100.5206,100.5281,9649.0
2020-01-01 05:34:00,100.6536,100.6356,100.6156,100.6256,4524.0
2020-01-01 05:35:00,100.5837,100.6143,100.6076,100.6109,5519.0
2020-01-01 05:36:00,100.5278,100.5694,100.4873,100.5284,1799.0
2020-01-01 05:37:00,100.5664,100.5774,100.415,100.4962,4210.0
2020-01-01 05:38:00,100.6329,100.5639,100.5111,100.5375,3472.0
2020-01-01 05:39:00,100.4941,100.5375,100.4248,100.4811,8925.0
2020-01-01 05:40:00,100.266,100.4215,100.3764,100.3989,5681.0
2020-01-01 05:41:00,100.4382,100.5234,100.3232,100.4233,9420.0
2020-01-01 05:42:00,100.4945,100.4804,100.4152,100.4478,2486.0
2020-01-01 05:43:00,100.4083,100.4455,100.3487,100.3971,8683.0
2020-01-01 05:44:00,100.3863,100.3809,100.3191,100.35,268.0
2020-01-01 05:45:00,100.391,100.4069,100.3395,100.3732,4065.0
2020-01-01 05:46:00,100.1667,100.2728,100.184,100.2284,3308.0
2020-01-01 05:47:00,100.0433,100.1576,100.0177,100.0876,9477.0
2020-01-01 05:48:00,99.9997,100.0549,99.9767,100.0158,8272.0
2020-01-01 05:49:00,100.0477,100.0052,99.9837,99.9945,2827.0
2020-01-01 05:50:00,99.9872,100.0326,100.0185,100.0255,3609.0
2020-01-01 05:51:00,100.1959,100.2493,100.0968,100.1731,7649.0
2020-01-01 05:52:00,100.274,100.2655,100.2522,100.2588,4577.0
2020-01-01 05:53:00,100.3222,100.2859,100.1998,100.2428,4820.0
2020-01-01 05:54:00,100.2389,100.2757,100.2062,100.2409,1813.0
2020-01-01 05:55:00,100.053,100.2693,100.0121,100.1407,6719.0
2020-01-01 05:56:00,100.1712,100.1638,100.1139,100.1388,2612.0
2020-01-01 05:57:00,100.2169,100.2095,100.0104,100.11,4689.0
2020-01-01 05:58:00,100.1779,100.1603,100.1242,100.1422,6778.0
2020-01-01 05:59:00,100.0201,100.0657,100.0534,100.0595,2778.0
2020-01-01 06:00:00,100.0574,100.1158,100.1071,100.1115,381.0
2020-01-01 06:01:00,100.2171,100.3013,100.2282,100.2647,5026.0
2020-01-01 06:02:00,100.354,100.2661,100.2416,100.2539,529.0
2020-01-01 06:03:00,100.2777,100.3562,100.2319,100.294,4758.0
2020-01-01 06:04:00,100.3299,100.4103,100.3158,100.363,5262.0
2020-01-01 06:05:00,100.315,100.3552,100.2906,100.3229,8205.0
2020-01-01 06:06:00,100.3295,100.3961,100.2945,100.3453,3312.0
2020-01-01 06:07:00,100.425,100.3735,100.3197,100.3466,4732.0
2020-01-01 06:08:00,100.3056,100.4248,100.2879,100.3564,2763.0
2020-01-01 06:09:00,100.3381,100.3673,100.1908,100.2791,9227.0
2020-01-01 06:10:00,100.2876,100.3202,100.2428,100.2815,1788.0
2020-01-01 06:11:00,100.3917,100.3425,100.3201,100.3313,5694.0
